start_date,end_date,eod_ticker,open_figi,cik,cusip,isin,sector,industry,gic_sector,gic_group,gic_industry,gic_sub_industry,country_iso
2007-05-31,,FOLD.US,BBG000PLF6N0,1178879,03152W109,US03152W1099,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1981-10-29,,FONR.US,BBG000BJQYS2,355019,344437108,US3444374058,Healthcare,Diagnostics & Research,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
2007-12-12,,FOR.US,BBG000BB1YV2,1406587,346232309,US3462321015,Real Estate,Real Estate - Development,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Development,US
2021-03-03,,FORA.US,BBG00Y9CR7V0,1829280,,US34630N1063,Healthcare,Health Information Services,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
2021-09-16,,FORG.US,BBG006NSMS30,1543916,,US34631B1017,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Application Software,US
2003-06-12,,FORM.US,BBG000D1Y3P1,1039399,346375108,US3463751087,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment,US
1996-11-27,,FORR.US,BBG000HGNYG8,1023313,346563109,US3465631097,Industrials,Consulting Services,Industrials,Commercial & Professional Services,Professional Services,Research & Consulting Services,US
1993-04-08,,FOSL.US,BBG000C37332,883569,34988V106,US34988V1061,Consumer Cyclical,Luxury Goods,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",US
2019-03-13,,FOX.US,BBG00JHNKJY8,1754301,35137L204,US35137L2043,Communication Services,Entertainment,Communication Services,Media & Entertainment,Media,Broadcasting,US
2019-03-12,,FOXA.US,BBG00JHNJW99,1754301,35137L105,US35137L1052,Communication Services,Entertainment,Communication Services,Media & Entertainment,Media,Broadcasting,US
2013-08-07,,FOXF.US,BBG004T7VS53,1424929,35138V102,US35138V1026,Consumer Cyclical,Auto Parts,Consumer Discretionary,Automobiles & Components,Automobile Components,Automotive Parts & Equipment,US
2014-04-11,,FPI.US,BBG005TNS0Q7,1591670,31154R109,US31154R1095,Real Estate,REIT - Specialty,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Specialized REITs,US
1994-04-06,,FRAF.US,BBG000BS5205,723646,353525108,US3535251082,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2007-03-28,,FRBA.US,BBG000Q92C66,,31931U102,US31931U1025,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1988-11-07,,FRBK.US,BBG000BJSWJ4,834285,760416107,US7604161072,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2019-05-14,,FREE.US,BBG00NZJ4H98,1753706,G0080J104,US96684W1009,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,US
2012-06-14,,FRG.US,BBG003385P56,1528930,35180X105,US35180X1054,Consumer Cyclical,Specialty Retail,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services,US
2012-04-26,,FRGI.US,BBG001K3LSR4,1534992,31660B101,US31660B1017,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US
1995-07-24,,FRHC.US,BBG000N625H8,924805,356390104,US3563901046,Financial Services,Capital Markets,Financials,Financial Services,Capital Markets,Investment Banking & Brokerage,US
1989-06-20,,FRME.US,BBG000BBSJ28,712534,320817109,US3208171096,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2001-08-06,,FRO.US,BBG000BTQNQ6,,541794301,BMG3682E1921,Energy,Oil & Gas Midstream,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,US
2020-09-16,,FROG.US,BBG006PWZX16,1800667,,IL0011684185,Technology,Software - Application,Information Technology,Software & Services,Software,Systems Software,US
1986-07-02,,FRPH.US,BBG000HCVWW4,844059,30262E109,US30292L1070,Real Estate,Real Estate Services,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Development,US
2014-11-07,,FRPT.US,BBG001D0HB36,1611647,358039105,US3580391056,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,US
2006-11-01,,FRST.US,BBG000JQ42W7,1325670,843395104,US74167B1098,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1973-05-03,,FRT.US,BBG000BJVN28,34903,313747404,US3137451015,Real Estate,REIT - Retail,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Retail REITs,US
2022-09-06,,FRTX.US,BBG000BGN354,819050,,,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2003-09-11,,FSBC.US,BBG000QJZ0P3,1667939,,US33830T1034,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2012-07-10,,FSBW.US,BBG002Q8NXP4,1530249,30263Y104,US30263Y1047,Financial Services,Banks - Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,US
2008-10-07,,FSFG.US,BBG000FPK736,1435508,33621E109,US33621E1091,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2006-11-17,,FSLR.US,BBG000BFL116,1274494,336433107,US3364331070,Technology,Solar,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US
2019-05-10,,FSLY.US,BBG004NLQHL0,1517413,31188V100,US31188V1008,Technology,Software - Application,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,US
2005-06-02,,FSP.US,BBG000DRFJF1,1031316,35471R106,US35471R1068,Real Estate,REIT - Office,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Office REITs,US
2018-10-02,,FSR.US,BBG00LPWLFD4,1720990,,US33813J1060,Consumer Cyclical,Auto Manufacturers,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers,US
1984-11-05,,FSS.US,BBG000BJXWX2,277509,313855108,US3138551086,Industrials,Pollution & Treatment Controls,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Transportation Equipment,US
1981-06-09,,FSTR.US,BBG000D5LK23,352825,350060109,US3500601097,Industrials,Railroads,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
2016-05-06,,FSTX.US,BBG0046HC879,1566373,,US30315R1077,Healthcare,Biotechnology,,,,,US
2021-04-28,,FTCI.US,BBG00ZV1WWB7,1828161,,US30320C1036,Technology,Solar,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US
2021-02-19,,FTCO.US,BBG00XRSM369,1828377,,US34962K1007,Basic Materials,Gold,,,,,US
2018-09-13,,FTDR.US,BBG00H9MNDZ2,1727263,35905A109,US35905A1097,Consumer Cyclical,Personal Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services,US
1993-09-08,,FTEK.US,BBG000BNG8X5,846913,359523107,US3595231073,Industrials,Pollution & Treatment Controls,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,US
2020-07-31,,FTHM.US,BBG00RFFH1L6,1753162,,US31189V1098,Real Estate,Real Estate Services,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Development,US
2017-01-17,,FTI.US,BBG00DL8NMV2,1681459,G87110105,US30249U1016,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,US
1996-10-16,,FTK.US,BBG000C3TFS4,928054,343389102,US3433891021,Energy,Oil & Gas Equipment & Services,Materials,Materials,Chemicals,Specialty Chemicals,US
2009-11-18,,FTNT.US,BBG000BCMBG4,1262039,34959E109,US34959E1091,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Systems Software,US
2016-06-13,,FTV.US,BBG00BLVZ228,1659166,34959J108,US34959J1088,Technology,Scientific & Technical Instruments,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
2013-04-05,,FUBO.US,BBG002CV4Q74,1484769,,US35953D1046,Communication Services,Broadcasting,Information Technology,Software & Services,Software,Systems Software,US
1984-11-05,,FUL.US,BBG000BJZ7V7,39368,359694106,US3596941068,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Specialty Chemicals,US
2019-07-18,,FULC.US,BBG00DDY1RK9,1680581,359616109,US3596161097,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
1985-09-03,,FULT.US,BBG000BJZM26,700564,360271100,US3602711000,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1992-09-03,,FUNC.US,BBG000CWBQC2,763907,337358105,US33741H1077,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1997-07-09,,FUSB.US,BBG000BDB1Y6,717806,33744V103,US33744V1035,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2017-09-27,,FUV.US,BBG00HQ780X3,1558583,039587100,US0395871009,Consumer Cyclical,Recreational Vehicles,Consumer Discretionary,Automobiles & Components,Automobiles,Motorcycle Manufacturers,US
2013-11-07,,FVCB.US,BBG000DS5RF2,1675644,36120Q101,US36120Q1013,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2023-08-04,,FWONA.US,BBG01HLMB809,1560385,531229862,US5312298707,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,US
2014-07-08,,FWONK.US,BBG01HLMBCG3,1560385,531229854,US5312298541,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,US
1993-11-16,,FWRD.US,BBG000BRCHB4,912728,514759109,US3498531017,Industrials,Integrated Freight & Logistics,Industrials,Transportation,Air Freight & Logistics,Air Freight & Logistics,US
2021-10-01,,FWRG.US,BBG012F6M0G2,1811632,,US33748L1017,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US
2021-07-15,,FXLV.US,BBG00VC9HN81,1788717,,US30322L1017,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",US
1993-05-21,,GABC.US,BBG000BH7CW0,714395,373865104,US3738651047,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1999-10-29,,GAIA.US,BBG000C00PJ9,1089872,36269P104,US36269P1049,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,US
2005-06-23,,GAIN.US,BBG000C32KN7,1321741,376546107,US3765461070,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
2002-09-04,,GALT.US,BBG000BK6FP5,1133416,363225103,US3632252025,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2021-07-23,,GAMB.US,BBG011M1LRL3,1839799,,JE00BL970N11,Consumer Cyclical,Gambling,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US
2020-05-05,,GAN.US,BBG00ST6YZF2,1799332,,BMG3728V1090,Consumer Cyclical,Gambling,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US
2020-10-28,,GATO.US,BBG001W4GDZ9,1517006,,US3680361090,Basic Materials,Other Precious Metals & Mining,Materials,Materials,Metals & Mining,Diversified Metals & Mining,US
1984-11-05,,GATX.US,BBG000BKGXQ4,40211,361448400,US3614481030,Industrials,Rental & Leasing Services,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,US
2022-06-17,,GBBK.US,BBG017779P96,1894951,,,Financial Services,Shell Companies,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
1984-03-22,,GBCI.US,BBG000C3KB84,868671,376376109,US37637Q1058,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2010-04-15,,GBDC.US,BBG000PXNF64,1476765,38173M102,US38173M1027,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
2020-06-12,,GBIO.US,BBG00K698K88,1733294,,US37148K1007,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2003-12-16,,GBLI.US,BBG004M233H4,1494904,G3933F105,US37959R1032,Financial Services,Insurance - Property & Casualty,Financials,Insurance,Insurance,Property & Casualty Insurance,US
1994-07-14,,GBX.US,BBG000CF5097,923120,393657101,US3936571013,Industrials,Railroads,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Transportation Equipment,US
1999-01-04,,GCBC.US,BBG000BQRVY4,1070524,394357107,US3943571071,Financial Services,Banks - Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,US
2014-02-04,,GCI.US,BBG005C9FQQ3,1579684,,US36472T1097,Communication Services,Publishing,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,US
2019-02-05,,GCMG.US,BBG00Y73FFL8,1819796,,US36831E1082,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
1984-11-05,,GCO.US,BBG000BK5S78,18498,371532102,US3715321028,Consumer Cyclical,Apparel Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Specialty Retail,Apparel Retail,US
1962-01-02,,GD.US,BBG000BK67C7,40533,369550108,US3695501086,Industrials,Aerospace & Defense,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,US
1999-01-04,,GDEN.US,BBG000BCV1L0,1071255,51206P208,US3810131017,Consumer Cyclical,Resorts & Casinos,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming,US
2010-07-22,,GDOT.US,BBG000QDJT53,1386278,39304d102,US39304D1028,Financial Services,Credit Services,Financials,Financial Services,Consumer Finance,Consumer Finance,US
2001-11-28,,GDRZF.US,BBG000BKDV09,1072725,38068N306,CA38068N3067,Basic Materials,Gold,Materials,Materials,Metals & Mining,Gold,US
2018-10-30,,GDYN.US,BBG00MDLZN92,1743725,16166A202,US39813G1094,Technology,Information Technology Services,Information Technology,Software & Services,IT Services,Internet Services & Infrastructure,US
1984-11-05,,GE.US,BBG000BK6MB5,40545,369604103,US3696043013,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates,US
1996-03-06,,GEF-B.US,BBG000BLG477,43920,397624206,US3976242061,Consumer Cyclical,Packaging & Containers,Materials,Materials,Metals & Mining,Diversified Metals & Mining,US
1984-11-05,,GEF.US,BBG000BLFNC0,43920,397624107,US3976241071,Consumer Cyclical,Packaging & Containers,Materials,Materials,Containers & Packaging,"Metal, Glass & Plastic Containers",US
2022-12-15,,GEHC.US,BBG01BFR8YV1,1932393,,US36266G1076,Healthcare,Health Information Services,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
1989-06-23,,GEN.US,BBG000BH2JM1,849399,668771108,US6687711084,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Application Software,US
1984-11-05,,GENC.US,BBG000HQTN56,64472,368678108,US3686781085,Industrials,Farm & Heavy Construction Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
1994-07-27,,GEO.US,BBG000GC0TZ3,923796,36162J106,US36162J1060,Industrials,Security & Protection Services,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Specialized REITs,US
1997-11-21,,GEOS.US,BBG000FK4SZ4,1001115,671074102,US37364X1090,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,US
1996-07-31,,GERN.US,BBG000GX1891,886744,374163103,US3741631036,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1996-08-08,,GES.US,BBG000BC26P7,912463,401617105,US4016171054,Consumer Cyclical,Apparel Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Specialty Retail,Apparel Retail,US
2011-02-09,,GEVO.US,BBG000P7S7L7,1392380,374396406,US3743964062,Basic Materials,Specialty Chemicals,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,US
1984-11-05,,GFF.US,BBG000D7FT63,50725,398433102,US3984331021,Industrials,Conglomerates,Industrials,Capital Goods,Building Products,Building Products,US
2021-10-28,,GFS.US,BBG000C2L5G9,1709048,,KYG393871085,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US
1980-03-17,,GGG.US,BBG000BK9W84,42888,384109104,US3841091040,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
2018-10-04,,GH.US,BBG006D97VY9,1576280,40131M109,US40131M1099,Healthcare,Diagnostics & Research,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services,US
1980-03-18,,GHC.US,BBG000C3FGH9,104889,939640108,US3846371041,Consumer Defensive,Education & Training Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services,US
2004-05-06,,GHL.US,BBG000C34WJ4,1282977,395259104,US3952591044,Financial Services,Capital Markets,Financials,Financial Services,Capital Markets,Investment Banking & Brokerage,US
